Transaction_ID,Date,Store,Branch_ID,Sales_Channel,Product_ID,Product_Category,Product_Name,Brand,Unit_Cost,Unit_Price,Units_Sold,Revenue,Cost_of_Sales,Profit,Discount_Applied,Payment_Method,Transaction_Time,Customer_ID,Customer_Name,Gender,Age,Marital_Status,Occupation,Income_Level,Customer_Segment,Loyalty_Score,Stock_Available,Reorder_Level,Supplier,Restock_Frequency,Promotion_Type,Campaign_Name,Campaign_Spend,Customer_Response,Ad_Channel,Month,Year,Quarter,Weekday,Holiday_Period,Repeat_Purchase,Satisfaction_Score,Computed_Revenue,Region
T1068,2024-01-23,Abuja,AB001,Online,P5508,Toys,Puzzle,Lego,48564.303725373094,58149.08881294129,15,872236.3321941193,728464.5558805964,143771.77631352295,1,POS,12:24:11,C9221,Grace Olu,F,53.0,Married,Teacher,Medium,Occasional,82.0,295,60,MegaMart Supply,7,Loyalty Offer,WeekendRush,351363,No,Social Media,January,2024,Q1,Tuesday,False,False,4.1,6517.28,North-Central
T1069,2023-01-02,Abuja,AB002,In-store,P6411,Sports,Basketball,Adidas,27449.936799718096,34667.64711575902,21,728020.5894309394,576448.67279408,151571.91663685942,1,Online,11:55:58,C7469,Chioma Okafor,M,21.0,Married,Civil Servant,High,Occasional,78.0,190,49,TechWorld Nigeria,7,Flash Sale,WeekendRush,323014,No,Billboard,January,2023,Q1,Monday,True,False,4.8,1112.07,North-Central
T1070,2024-01-25,Kano,KA009,Online,P8639,Fashion,Jeans,Nike,33408.96059792958,43992.01533145735,6,263952.0919887441,200453.7635875775,63498.3284011666,1,Transfer,14:02:36,C5986,John Ibrahim,F,50.0,Married,Designer,Low,Occasional,70.0,133,77,MegaMart Supply,7,Loyalty Offer,CustomerLove,812401,No,SMS,January,2024,Q1,Thursday,True,True,3.7,5691.91,North-West
T1071,2024-07-19,Enugu,EN005,Online,P6530,Toys,Toy Car,Disney,44541.61074432752,54438.57691127911,2,108877.15382255822,89083.22148865504,19793.932333903183,0,Cash,21:42:03,C8105,Tolu Aliyu,M,40.0,Single,Doctor,High,Occasional,71.0,23,56,MegaMart Supply,30,Flash Sale,FestiveBonanza,941521,Yes,Social Media,July,2024,Q3,Friday,True,False,3.7,563.48,South-East
T1072,2023-04-16,Kano,KA009,In-store,P1108,Toys,Puzzle,Hasbro,13283.370445618595,17297.576459745036,5,86487.88229872518,66416.85222809298,20071.0300706322,0,Cash,16:09:15,C9138,David Agina,M,51.0,Married,Lawyer,Medium,VIP,72.0,118,69,GameHub Africa,14,Loyalty Offer,NaijaDeals,616176,Yes,SMS,April,2023,Q2,Sunday,False,False,4.1,6170.280000000001,North-West
T1073,2024-04-21,Ibadan,IB007,In-store,P2531,Groceries,Pasta,Golden Penny,50685.07712660211,62957.73879334271,23,1448027.9922468823,1165756.7739118487,282271.2183350336,0,Cash,11:13:57,C6313,David Aliyu,M,58.0,Single,Doctor,Low,Regular,94.0,263,47,TechWorld Nigeria,7,Loyalty Offer,CustomerLove,790882,Yes,Billboard,April,2024,Q2,Sunday,False,True,4.9,11231.09,South-West
T1074,2024-12-03,Kano,KA003,In-store,P5903,Groceries,Pasta,Nestle,52276.79200602324,62539.375468143306,3,187618.1264044299,156830.37601806974,30787.75038636016,1,Online,20:20:01,C9339,Aisha Eze,F,42.0,Single,Engineer,High,Occasional,62.0,159,80,FoodPro Distributors,14,Flash Sale,NaijaDeals,779902,No,Email,December,2024,Q4,Tuesday,True,False,3.2,261.0,North-West
T1075,2024-02-06,Kano,KA005,In-store,P2344,Fashion,Dress,Adidas,56704.71125389526,76073.53807813254,8,608588.3046250603,453637.69003116206,154950.61459389824,0,POS,9:11:27,C2626,David Olu,F,38.0,Married,Engineer,Low,VIP,100.0,249,65,GameHub Africa,30,None,FestiveBonanza,227537,Yes,SMS,February,2024,Q1,Tuesday,True,False,4.7,3168.9900000000002,North-West
T1076,2024-12-30,Lagos,LA010,In-store,P4977,Fashion,Shirt,Adidas,32884.29750860346,42538.74473893501,17,723158.6605618952,559033.0576462587,164125.6029156365,1,Online,20:04:23,C8637,Sarah Eze,M,26.0,Married,Banker,Medium,Regular,49.0,148,45,FoodPro Distributors,30,Flash Sale,MegaSaver,312168,Yes,SMS,December,2024,Q4,Monday,True,False,3.7,1363.46,South-West
T1077,2024-07-09,Kano,KA007,Online,P6484,Sports,Gym Mat,Puma,64113.28854131068,74490.68564635799,14,1042869.5990490118,897586.0395783494,145283.55947066238,1,Transfer,14:17:52,C9838,Sarah Ibrahim,F,56.0,Single,Designer,Medium,VIP,65.0,221,53,TechWorld Nigeria,30,Flash Sale,CustomerLove,772133,Yes,Radio,July,2024,Q3,Tuesday,True,False,4.9,16182.56,North-West
T1078,2023-06-11,Abuja,AB008,In-store,P7703,Sports,Tennis Racket,Puma,81036.13490453931,97884.87533650342,14,1370388.254711048,1134505.8886635504,235882.3660474976,1,Cash,20:23:44,C2380,John James,F,60.0,Single,Civil Servant,Medium,VIP,68.0,294,68,TechWorld Nigeria,7,Flash Sale,WeekendRush,896982,No,Billboard,June,2023,Q2,Sunday,True,False,4.9,14793.48,North-Central
T1079,2023-07-21,Port Harcourt,PO004,In-store,P5239,Sports,Football,Adidas,71651.51953852487,88982.41022493101,1,88982.41022493101,71651.51953852487,17330.890686406143,1,Cash,12:26:58,C8466,Blessing James,F,41.0,Married,Designer,High,Occasional,70.26907073509015,63,37,MegaMart Supply,14,Loyalty Offer,NaijaDeals,677450,Yes,Radio,July,2023,Q3,Friday,False,False,4.0,550.49,South-South
T1080,2023-09-27,Enugu,EN002,Online,P1732,Sports,Football,Nike,103175.79371729432,127274.45517559575,12,1527293.462107149,1238109.5246075317,289183.9374996172,1,POS,18:42:27,C470,Chioma Okafor,M,33.0,Single,Lawyer,Low,Regular,75.0,222,31,GameHub Africa,7,None,CustomerLove,650418,No,Social Media,September,2023,Q3,Wednesday,True,True,3.6,6524.18,South-East
T1081,2023-09-28,Ibadan,IB006,In-store,P6993,Electronics,Laptop,LG,995375.0793623239,1350999.5128134133,5,6754997.564067067,4976875.396811619,1778122.1672554472,1,Transfer,21:29:39,C3328,Tolu Okafor,F,60.0,Married,Lawyer,High,Regular,78.0,108,73,FashionBase Ltd,30,Discount,WeekendRush,340454,No,Social Media,September,2023,Q3,Thursday,True,False,3.2,1777.0,South-West
T1082,2024-03-31,Port Harcourt,PO010,Online,P3258,Groceries,Rice,Nestle,10450.869047144677,13269.94579458631,16,212319.13271338097,167213.90475431483,45105.227959066135,0,Transfer,8:31:08,C6386,David Olu,F,58.0,Single,Lawyer,Low,Regular,58.0,119,54,GameHub Africa,30,None,MegaSaver,917956,No,Email,March,2024,Q1,Sunday,False,False,3.3,2563.05,South-South
T1083,2024-04-06,Kano,KA005,Online,P1535,Electronics,Generator,Tecno,968024.3231007677,1296087.3578788582,10,12960873.578788582,9680243.231007677,3280630.3477809057,0,Online,16:13:27,C3783,Blessing Ibrahim,M,47.0,Married,Lawyer,High,VIP,76.0,72,77,MegaMart Supply,14,Discount,MegaSaver,475581,No,Social Media,April,2024,Q2,Saturday,False,True,4.6,2150.04,North-West
T1084,2024-12-27,Abuja,AB003,Online,P8015,Groceries,Cooking Oil,Dangote,24001.51238927142,30043.837117190782,11,330482.2082890986,264016.6362819856,66465.57200711296,1,Transfer,21:32:57,C2381,Aisha James,M,54.0,Married,Lawyer,Medium,Occasional,74.0,68,38,FoodPro Distributors,7,Loyalty Offer,WeekendRush,333051,Yes,Billboard,December,2024,Q4,Friday,True,False,4.7,2701.7000000000003,North-Central
T1085,2023-09-09,Benin,BE007,Online,P7786,Sports,Tennis Racket,Nike,26013.891784970994,32010.24237046692,3,96030.72711140076,78041.67535491298,17989.05175648778,1,Transfer,21:04:50,C7505,Emeka Okafor,F,50.0,Married,Student,Medium,Regular,60.0,293,55,MegaMart Supply,14,Flash Sale,MegaSaver,481581,No,SMS,September,2023,Q3,Saturday,False,True,4.1,2428.7400000000002,South-South
T1086,2024-12-02,Enugu,EN008,In-store,P2631,Fashion,Suit,Adidas,71430.05851338862,96383.96879173958,6,578303.8127504375,428580.3510803317,149723.4616701058,1,Cash,18:23:16,C366,Emeka Olu,F,47.0,Single,Civil Servant,Low,Occasional,98.0,62,53,MegaMart Supply,7,None,WeekendRush,520349,Yes,Email,December,2024,Q4,Monday,True,True,3.0,1146.54,South-East
T1087,2023-10-23,Enugu,EN008,In-store,P9510,Electronics,Smartphone,HP,777582.3339628867,1051249.9054733939,4,4204999.621893575,3110329.335851547,1094670.2860420286,1,Transfer,12:08:24,C252,Victor Adeniyi,M,38.79889042995839,Single,Designer,Low,VIP,64.0,88,71,MegaMart Supply,7,Discount,CustomerLove,881595,Yes,Email,October,2023,Q4,Monday,False,True,4.3,596.96,South-East
T1088,2024-12-25,Abuja,AB002,In-store,P2420,Sports,Running Shoes,Puma,103999.14321239314,124337.86678126383,22,2735433.069187804,2287981.150672649,447451.9185151551,1,Cash,21:54:42,C2393,Emeka Eze,F,45.0,Married,Doctor,Low,Regular,81.0,174,43,GameHub Africa,30,Flash Sale,WeekendRush,610780,No,Social Media,December,2024,Q4,Wednesday,True,False,3.8,2549.6,North-Central
T1089,2024-12-20,Abuja,AB001,In-store,P9655,Sports,Basketball,Puma,32010.19994508082,41053.46851080824,3,123160.40553242472,96030.59983524246,27129.80569718225,0,Cash,8:16:13,C6016,Chioma Olu,F,54.0,Married,Student,High,Occasional,51.0,40,33,FoodPro Distributors,30,Loyalty Offer,WeekendRush,947245,No,Email,December,2024,Q4,Friday,False,True,4.3,3261.81,North-Central
T1090,2023-12-04,Kano,KA002,In-store,P6077,Toys,Doll,Lego,48100.421413922144,56866.49350130842,7,398065.4545091589,336702.949897455,61362.50461170392,0,Online,9:29:39,C8477,Aisha Olu,F,43.0,Single,Banker,High,Regular,86.0,48,49,MegaMart Supply,7,Discount,WeekendRush,343876,Yes,Billboard,December,2023,Q4,Monday,False,False,4.0,7740.88,North-West
T1091,2023-02-22,Benin,BE002,In-store,P5403,Fashion,Jacket,Puma,58142.485337569815,82857.96540617087,13,1077153.5502802213,755852.3093884076,321301.24089181365,0,Online,21:36:10,C580,Chioma Eze,F,51.0,Single,Banker,High,Occasional,80.0,208,40,FashionBase Ltd,7,Discount,SummerBlast,976764,Yes,Social Media,February,2023,Q1,Wednesday,True,True,3.1,1363.8000000000002,South-South
T1092,2023-08-05,Port Harcourt,PO004,In-store,P7870,Sports,Basketball,Puma,35607.046349369244,45945.88067223205,18,827025.852100177,640926.8342886464,186099.01781153062,0,Online,9:56:29,C5372,Aisha Eze,F,35.0,Single,Student,Low,Occasional,83.0,164,79,FashionBase Ltd,14,Discount,CustomerLove,678933,Yes,SMS,August,2023,Q3,Saturday,True,False,4.1,15073.730000000001,South-South
T1093,2023-07-07,Port Harcourt,PO004,Online,P9083,Toys,Board Game,Lego,12846.454683998836,15909.270155524464,12,190911.24186629357,154157.45620798605,36753.78565830752,0,Online,21:47:46,C9054,Aisha Olu,M,44.0,Single,Trader,High,Regular,70.26907073509015,177,36,MegaMart Supply,30,Flash Sale,MegaSaver,715929,Yes,Billboard,July,2023,Q3,Friday,False,True,3.1,12724.25,South-South
T1094,2024-01-15,Abuja,AB010,Online,P2391,Toys,Puzzle,Mattel,15419.174138918279,19865.778701376323,14,278120.90181926853,215868.4379448559,62252.46387441264,1,Transfer,15:17:14,C1665,Blessing Olu,F,22.0,Single,Civil Servant,High,VIP,55.0,58,42,MegaMart Supply,30,Discount,SummerBlast,310790,Yes,Email,January,2024,Q1,Monday,False,False,3.8,5455.97,North-Central
T1095,2024-05-07,Kano,KA008,Online,P6051,Fashion,Sneakers,Adidas,79845.59040678389,110595.8210796059,11,1216554.0318756648,878301.4944746228,338252.53740104206,0,Transfer,12:52:11,C4441,Emeka Okafor,M,37.0,Single,Trader,Medium,VIP,45.0,35,55,FoodPro Distributors,30,Flash Sale,FestiveBonanza,684487,Yes,Billboard,May,2024,Q2,Tuesday,True,True,3.1,13282.75,North-West
T1096,2023-02-10,Benin,BE002,Online,P7098,Groceries,Noodles,Dangote,36455.61546359907,43665.927394556464,12,523991.12873467756,437467.3855631888,86523.74317148875,0,Cash,15:03:10,C9640,Grace Ibrahim,M,19.0,Single,Trader,High,Regular,91.0,241,76,FoodPro Distributors,14,Discount,MegaSaver,916400,No,Billboard,February,2023,Q1,Friday,False,True,4.8,2297.02,South-South
T1097,2023-06-06,Port Harcourt,PO005,In-store,P5026,Fashion,Suit,Nike,146604.42385873027,201526.68688183068,8,1612213.4950546455,1172835.3908698421,439378.1041848033,0,Online,20:45:22,C8273,David Aliyu,M,23.0,Married,Civil Servant,Low,Regular,52.0,265,64,FoodPro Distributors,14,Loyalty Offer,MegaSaver,483572,Yes,Social Media,June,2023,Q2,Tuesday,False,True,3.1,6914.32,South-South
T1098,2023-01-15,Benin,BE003,Online,P4813,Fashion,Jeans,Nike,102627.57054224706,131631.87970837456,6,789791.2782502474,615765.4232534824,174025.85499676492,1,POS,17:20:51,C1740,Aisha James,F,52.0,Single,Trader,High,Regular,62.0,203,67,TechWorld Nigeria,30,Loyalty Offer,CustomerLove,790984,Yes,Radio,January,2023,Q1,Sunday,True,False,4.1,8067.539999999999,South-South
T1099,2023-03-06,Abuja,AB010,In-store,P4811,Sports,Football,Nike,85704.92826484337,113551.89923807658,12,1362622.790856919,1028459.1391781205,334163.6516787985,0,Cash,10:37:45,C3684,Victor Aliyu,M,39.0,Single,Doctor,Medium,Occasional,51.0,92,79,TechWorld Nigeria,30,Loyalty Offer,FestiveBonanza,591738,No,Radio,March,2023,Q1,Monday,True,False,3.6,13702.37,North-Central
T1100,2024-06-04,Abuja,AB003,Online,P6198,Groceries,Beverage,Nestle,7953.042461267239,9940.100660300915,1,9940.100660300915,7953.042461267239,1987.0581990336768,1,Cash,10:38:20,C9307,Grace Adeniyi,M,60.0,Single,Civil Servant,Medium,Occasional,84.0,133,70,GameHub Africa,7,None,SummerBlast,547255,Yes,Billboard,June,2024,Q2,Tuesday,False,False,3.3,305.76,North-Central
T1102,2023-05-09,Lagos,LA002,Online,P3636,Electronics,Tablet,Apple,411445.0056520873,508901.14203628374,8,4071209.13629027,3291560.045216698,779649.0910735717,1,Transfer,18:18:19,C9062,Emeka Adeniyi,F,19.0,Married,Doctor,High,Regular,50.0,141,36,TechWorld Nigeria,14,None,SummerBlast,257152,No,Social Media,May,2023,Q2,Tuesday,False,True,3.6,575.82,South-West
T1103,2024-10-09,Ibadan,IB004,In-store,P1421,Toys,Puzzle,Hasbro,38976.86044820446,46389.25273273359,22,1020563.560120139,857490.9298604982,163072.63025964086,1,POS,13:56:24,C2898,John Okafor,F,25.0,Married,Civil Servant,Medium,Regular,97.0,209,41,FoodPro Distributors,7,Loyalty Offer,MegaSaver,687648,No,Billboard,October,2024,Q4,Wednesday,False,True,3.3,11220.12,South-West
T1104,2024-04-16,Ibadan,IB009,Online,P4727,Electronics,Smartphone,HP,297853.5049451964,411400.1596372878,20,8228003.192745755,5957070.098903928,2270933.0938418275,1,Cash,20:28:11,C1099,David Eze,F,54.0,Single,Designer,Medium,VIP,65.0,105,43,MegaMart Supply,7,Discount,MegaSaver,282175,No,Billboard,April,2024,Q2,Tuesday,True,False,3.6,19697.56,South-West
T1105,2023-03-04,Ibadan,IB005,Online,P6343,Electronics,Refrigerator,Samsung,1218999.560280499,1555323.0481319812,5,7776615.240659906,6094997.801402495,1681617.4392574104,0,Cash,20:18:55,C8614,Tolu Agina,F,25.0,Married,Doctor,Low,Occasional,77.0,294,52,FoodPro Distributors,14,None,WeekendRush,709172,No,Social Media,March,2023,Q1,Saturday,True,False,3.8,3369.6,South-West
T1106,2023-05-19,Kano,KA006,In-store,P7484,Toys,Board Game,Mattel,26214.723701420535,32702.803883234912,3,98108.41164970474,78644.17110426161,19464.24054544313,1,POS,12:47:28,C3992,Victor Aliyu,F,41.0,Single,Student,Medium,Regular,57.0,184,47,FoodPro Distributors,30,Discount,SummerBlast,663173,Yes,Email,May,2023,Q2,Friday,False,False,4.6,4608.52,North-West
T1107,2024-05-13,Kano,KA009,Online,P3222,Groceries,Cooking Oil,Indomie,28381.98702454303,33507.01320500795,8,268056.1056400636,227055.89619634423,41000.20944371936,1,Online,16:25:40,C9417,Victor Olu,M,30.0,Single,Trader,Low,Regular,43.0,83,73,TechWorld Nigeria,7,Loyalty Offer,MegaSaver,822899,No,Billboard,May,2024,Q2,Monday,False,False,3.7,10554.48,North-West
T1108,2024-08-15,Benin,BE007,Online,P1449,Fashion,Suit,Nike,118335.98942486972,157113.42562864776,1,157113.42562864776,118335.98942486972,38777.43620377804,1,POS,18:11:38,C913,Sarah James,M,59.0,Single,Trader,Medium,Occasional,66.0,24,44,FashionBase Ltd,30,Loyalty Offer,WeekendRush,943826,No,Email,August,2024,Q3,Thursday,False,False,3.9,716.82,South-South
T1109,2024-01-27,Abuja,AB001,Online,P2676,Sports,Gym Mat,Adidas,88513.90073218587,110010.20608127283,11,1210112.266894001,973652.9080540445,236459.35883995658,1,POS,16:48:15,C8480,Chioma Ibrahim,F,24.0,Married,Engineer,Medium,Regular,80.0,49,68,FoodPro Distributors,30,Loyalty Offer,WeekendRush,346726,Yes,Email,January,2024,Q1,Saturday,False,False,4.8,3540.0,North-Central
T1110,2024-11-05,Enugu,EN004,In-store,P6622,Sports,Football,Puma,100305.20354470689,118694.92458782755,17,2017813.7179930685,1705188.460260017,312625.25773305143,1,Transfer,18:05:14,C8859,Tolu Adeniyi,F,28.0,Single,Banker,Low,Regular,48.0,201,44,FashionBase Ltd,14,Loyalty Offer,NaijaDeals,473216,No,Email,November,2024,Q4,Tuesday,True,False,3.1,17302.14,South-East
T1111,2024-02-23,Ibadan,IB004,In-store,P8736,Toys,Toy Car,Disney,97568.65679898261,116814.99790710855,18,2102669.962327954,1756235.8223816871,346434.1399462668,1,Transfer,21:45:11,C8299,Emeka Eze,F,44.0,Single,Doctor,Low,VIP,61.0,61,61,FashionBase Ltd,30,Flash Sale,NaijaDeals,865320,Yes,Social Media,February,2024,Q1,Friday,False,False,3.4,7624.049999999999,South-West
T1112,2023-10-16,Benin,BE003,Online,P2442,Groceries,Flour,Golden Penny,16589.249441001168,19159.478369466495,12,229913.74043359794,199070.993292014,30842.74714158394,1,Cash,18:00:40,C7205,David Eze,F,48.0,Married,Teacher,Low,Occasional,52.0,147,44,FashionBase Ltd,14,Flash Sale,FestiveBonanza,602181,No,Billboard,October,2023,Q4,Monday,True,True,3.6,11453.42,South-South
T1113,2024-01-14,Port Harcourt,PO003,Online,P8105,Sports,Basketball,Puma,35209.21430573198,45918.34688330225,1,45918.34688330225,35209.21430573198,10709.132577570272,1,Cash,13:45:41,C5715,Tolu Adeniyi,M,28.0,Married,Teacher,Low,VIP,86.0,39,54,FashionBase Ltd,30,Discount,CustomerLove,250290,Yes,Social Media,January,2024,Q1,Sunday,True,True,3.8,983.55,South-South
T1114,2024-05-04,Enugu,EN004,Online,P3508,Electronics,Laptop,LG,560516.3575640479,715831.8444615784,4,2863327.3778463136,2242065.4302561916,621261.947590122,0,Online,11:38:12,C252,John Eze,M,60.0,Married,Doctor,Medium,VIP,72.0,154,63,MegaMart Supply,14,None,NaijaDeals,368163,Yes,Radio,May,2024,Q2,Saturday,False,True,4.4,2746.24,South-East
T1115,2023-08-19,Enugu,EN002,In-store,P2458,Fashion,Sneakers,Nike,17169.63350827256,24086.835989591997,9,216781.52390632796,154526.70157445304,62254.82233187492,1,Cash,9:52:11,C9506,Tolu Olu,M,50.0,Single,Engineer,Medium,Occasional,54.0,40,48,FashionBase Ltd,30,Loyalty Offer,MegaSaver,974415,Yes,Social Media,August,2023,Q3,Saturday,True,True,4.7,6041.7,South-East
T1116,2023-02-10,Ibadan,IB002,Online,P5395,Groceries,Cooking Oil,Dangote,55020.74117975918,67537.56332345837,7,472762.94326420856,385145.1882583143,87617.75500589429,0,POS,19:46:03,C6205,Chioma Olu,M,43.0,Married,Designer,Medium,Regular,84.0,101,36,FoodPro Distributors,30,None,CustomerLove,911346,No,Billboard,February,2023,Q1,Friday,False,False,4.2,6807.539999999999,South-West
T1117,2023-01-28,Benin,BE008,In-store,P7738,Groceries,Beverage,Indomie,10254.854953957656,11731.037119711087,8,93848.2969576887,82038.83963166125,11809.457326027448,1,Transfer,18:43:41,C853,Emeka Ibrahim,F,38.79889042995839,Single,Student,High,Occasional,70.26907073509015,217,39,GameHub Africa,30,Discount,FestiveBonanza,874652,Yes,Radio,January,2023,Q1,Saturday,False,False,4.7,5286.88,South-South
T1118,2023-05-15,Lagos,LA001,Online,P5557,Sports,Basketball,Adidas,89041.42242380544,116163.49620550429,13,1510125.4506715557,1157538.4915094709,352586.95916208485,0,Online,19:41:01,C8405,Aisha Eze,F,33.0,Single,Designer,Medium,Occasional,68.0,72,55,FoodPro Distributors,7,Discount,FestiveBonanza,833553,No,Radio,May,2023,Q2,Monday,True,False,4.9,1413.0600000000002,South-West
T1119,2023-07-20,Port Harcourt,PO009,Online,P6439,Electronics,Smartphone,Samsung,464583.0874538913,615836.3144794485,10,6158363.144794485,4645830.874538913,1512532.2702555712,1,Cash,8:57:10,C9929,Tolu Adeniyi,F,25.0,Single,Trader,Low,Regular,62.0,272,38,FoodPro Distributors,7,Loyalty Offer,CustomerLove,405438,Yes,Social Media,July,2023,Q3,Thursday,False,True,3.9,11845.4,South-South
T1120,2023-02-02,Benin,BE001,In-store,P7790,Groceries,Rice,Indomie,2825.2659371727573,3262.644023136254,20,65252.88046272508,56505.318743455144,8747.561719269936,1,POS,19:37:11,C9747,Emeka Aliyu,F,60.0,Single,Designer,Low,Occasional,87.0,85,36,FoodPro Distributors,30,Loyalty Offer,CustomerLove,603348,No,Radio,February,2023,Q1,Thursday,True,False,3.8,1930.02,South-South
T1121,2023-02-17,Port Harcourt,PO010,In-store,P7762,Fashion,Dress,Nike,151767.19523160232,196137.84375399744,6,1176827.0625239846,910603.171389614,266223.8911343706,1,Cash,20:22:35,C8493,John Adeniyi,M,30.0,Single,Banker,High,Regular,98.0,265,67,GameHub Africa,30,None,WeekendRush,984197,No,Email,February,2023,Q1,Friday,True,True,3.1,5837.4,South-South
T1122,2024-05-17,Abuja,AB003,In-store,P5374,Electronics,Smart TV,Samsung,834744.1018284955,1030594.5762570846,20,20611891.525141694,16694882.03656991,3917009.4885717835,1,Online,11:32:50,C4795,John Olu,M,36.0,Single,Lawyer,Low,Regular,92.0,167,74,TechWorld Nigeria,14,None,MegaSaver,918430,No,Radio,May,2024,Q2,Friday,True,True,4.5,10281.6,North-Central
T1123,2024-02-11,Abuja,AB010,In-store,P7025,Toys,Doll,Hasbro,37500.75244778937,49582.09492148731,4,198328.37968594924,150003.00979115747,48325.36989479177,1,Cash,14:17:35,C9055,Grace James,M,36.0,Married,Doctor,High,VIP,51.0,155,38,MegaMart Supply,30,Loyalty Offer,FestiveBonanza,546620,No,Billboard,February,2024,Q1,Sunday,True,True,4.9,4977.56,North-Central
T1124,2024-07-27,Kano,KA010,Online,P9037,Electronics,Laptop,HP,398932.586083735,511584.1184790204,15,7673761.777185306,5983988.7912560245,1689772.9859292815,1,Cash,13:14:56,C9113,Chioma Okafor,F,51.0,Single,Doctor,High,VIP,70.26907073509015,129,72,FashionBase Ltd,14,Loyalty Offer,NaijaDeals,429056,No,Radio,July,2024,Q3,Saturday,True,True,4.3,10367.1,North-West
T1125,2024-12-28,Enugu,EN006,In-store,P1653,Groceries,Pasta,Dangote,30137.82315248354,36501.840853996706,2,73003.68170799341,60275.64630496708,12728.035403026333,1,POS,13:32:05,C6348,Emeka Eze,F,52.0,Married,Teacher,High,Regular,72.0,69,40,GameHub Africa,30,Discount,WeekendRush,268652,Yes,Billboard,December,2024,Q4,Saturday,False,True,3.4,1824.72,South-East
